QUOTE_DATE,DTE,C_GAMMA_P_GAMMA,STRIKE
2023-05-04,78,0.02708,331
2023-05-04,106,0.02284,337
2023-05-04,134,0.0206,342
2023-05-04,148,0.01954,339
2023-05-04,169,0.01843,345
2023-05-04,197,0.01713,350
2023-05-04,225,0.01624,356
2023-05-04,239,0.01588,355
2023-05-04,260,0.01546,355
2023-05-04,316,0.01443,366
2023-05-04,329,0.01418,370
2023-05-04,414,0.0133,385
2023-05-04,596,0.01234,395
2023-05-04,624,0.01197,395
2023-05-04,778,0.0113,405
2023-05-05,0,0.53479,315
2023-05-05,3,0.27031,323
2023-05-05,4,0.19134,323
2023-05-05,5,0.13601,324
2023-05-05,6,0.12125,323
2023-05-05,7,0.10849,324
2023-05-05,10,0.09918,325
2023-05-05,11,0.09051,324
2023-05-05,12,0.08411,325
2023-05-05,13,0.07952,325
2023-05-05,14,0.07479,325
2023-05-05,21,0.06006,327
2023-05-05,28,0.05183,328
2023-05-05,35,0.0456,329
2023-05-05,42,0.04001,331
2023-05-05,49,0.03735,332.5
2023-05-05,56,0.0346,332
2023-05-05,77,0.0291,336
2023-05-05,105,0.02414,340
2023-05-05,133,0.02145,342
2023-05-05,147,0.0204,348
2023-05-05,168,0.01907,355
2023-05-05,196,0.01774,350
2023-05-05,224,0.01699,361
2023-05-05,238,0.01655,362
2023-05-05,259,0.01606,360
2023-05-05,315,0.01507,374
2023-05-05,328,0.01443,375
2023-05-05,413,0.01338,390
2023-05-05,595,0.01215,400
2023-05-05,623,0.01208,405
2023-05-05,777,0.01188,405
2023-05-08,0,1.71265,324
2023-05-08,1,0.3143,324
2023-05-08,2,0.17717,324
2023-05-08,3,0.15174,325
2023-05-08,4,0.13342,325
2023-05-08,7,0.11785,324
2023-05-08,8,0.10777,325
2023-05-08,9,0.09968,326
2023-05-08,10,0.09208,326
2023-05-08,11,0.08605,326
2023-05-08,18,0.06623,327.5
2023-05-08,25,0.05605,329
2023-05-08,32,0.04891,330
2023-05-08,39,0.04252,332
2023-05-08,46,0.03936,332
2023-05-08,53,0.03646,334
2023-05-08,74,0.03047,338
2023-05-08,102,0.02508,342
2023-05-08,130,0.02222,346
2023-05-08,144,0.02101,347
2023-05-08,165,0.01957,350
2023-05-08,193,0.01817,355
2023-05-08,221,0.0172,363
2023-05-08,235,0.01678,359
2023-05-08,256,0.01629,370
2023-05-08,312,0.01572,380
2023-05-08,325,0.01491,380
2023-05-08,410,0.01417,390
2023-05-08,592,0.01292,405
2023-05-08,620,0.01246,400
2023-05-08,774,0.01187,405
2023-05-09,0,0.41183,321
2023-05-09,1,0.20288,322
2023-05-09,2,0.16342,322
2023-05-09,3,0.13998,322.5
2023-05-09,6,0.12078,323
2023-05-09,7,0.10943,323
2023-05-09,8,0.10011,323
2023-05-09,9,0.0923,323
2023-05-09,10,0.08617,324
2023-05-09,13,0.07983,324
2023-05-09,14,0.0755,324
2023-05-09,17,0.06523,326
2023-05-09,24,0.05517,327
2023-05-09,31,0.04842,329
2023-05-09,38,0.04197,331
2023-05-09,45,0.03887,332
2023-05-09,52,0.03599,332
2023-05-09,73,0.03021,336
2023-05-09,101,0.02511,341
2023-05-09,129,0.0222,348
2023-05-09,143,0.02099,347
2023-05-09,164,0.01937,350
2023-05-09,192,0.01823,360
2023-05-09,220,0.01718,367
2023-05-09,234,0.0167,355
2023-05-09,255,0.01622,365
2023-05-09,311,0.0154,380
2023-05-09,324,0.01494,380
2023-05-09,409,0.01406,390
2023-05-09,591,0.01279,400
2023-05-09,619,0.01247,400
2023-05-09,773,0.01195,410
2023-05-10,0,2.01601,325
2023-05-10,1,0.28622,325
2023-05-10,2,0.20275,325
2023-05-10,5,0.15841,326
2023-05-10,6,0.138,326
2023-05-10,7,0.12347,326
2023-05-10,8,0.11069,326
2023-05-10,9,0.10091,327
2023-05-10,12,0.09269,328
2023-05-10,13,0.08678,327
2023-05-10,14,0.08075,328
2023-05-10,16,0.07281,329
2023-05-10,23,0.06028,329
2023-05-10,30,0.05199,330
2023-05-10,37,0.04471,334
2023-05-10,44,0.04121,332.5
2023-05-10,51,0.0379,335
2023-05-10,72,0.03122,338
2023-05-10,100,0.02575,345
2023-05-10,128,0.02269,349
2023-05-10,142,0.02133,348
2023-05-10,163,0.02007,350
2023-05-10,191,0.01844,355
2023-05-10,219,0.01732,370
2023-05-10,233,0.01705,360
2023-05-10,254,0.01638,370
2023-05-10,310,0.01532,385
2023-05-10,323,0.0151,385
2023-05-10,408,0.01394,390
2023-05-10,590,0.01306,405
2023-05-10,618,0.01244,405
2023-05-10,772,0.01184,410
2023-05-11,0,0.70845,326
2023-05-11,1,0.28547,326
2023-05-11,4,0.19251,327
2023-05-11,5,0.16187,327
2023-05-11,6,0.14025,327
2023-05-11,7,0.12499,327
2023-05-11,8,0.11289,327.5
2023-05-11,11,0.10235,328
2023-05-11,12,0.09466,328
2023-05-11,13,0.08736,328
2023-05-11,14,0.08241,329
2023-05-11,15,0.07799,329
2023-05-11,22,0.06335,330
2023-05-11,29,0.05412,331
2023-05-11,36,0.04632,333
2023-05-11,43,0.04241,333
2023-05-11,50,0.03876,335
2023-05-11,71,0.03192,337
2023-05-11,99,0.02612,342
2023-05-11,127,0.02301,347
2023-05-11,141,0.02152,352
2023-05-11,162,0.02002,355
2023-05-11,190,0.0184,355
2023-05-11,218,0.01746,364
2023-05-11,232,0.01702,365
2023-05-11,253,0.01647,370
2023-05-11,309,0.01529,385
2023-05-11,322,0.01502,375
2023-05-11,407,0.0138,390
2023-05-11,589,0.01325,405
2023-05-11,617,0.01242,405
2023-05-11,771,0.01206,410
2023-05-12,0,2.31155,325
2023-05-12,3,0.31764,325
2023-05-12,4,0.21525,325
2023-05-12,5,0.17061,326
2023-05-12,6,0.14442,326
2023-05-12,7,0.12624,326
2023-05-12,10,0.11082,327
2023-05-12,11,0.10128,327
2023-05-12,12,0.09228,327
2023-05-12,13,0.08576,327
2023-05-12,14,0.08079,327.5
2023-05-12,21,0.06459,328
2023-05-12,28,0.05474,330
2023-05-12,35,0.04642,332
2023-05-12,42,0.04251,332
2023-05-12,49,0.03887,334
2023-05-12,70,0.03172,335
2023-05-12,98,0.02591,340
2023-05-12,126,0.02273,348
2023-05-12,140,0.02137,348
2023-05-12,161,0.01995,350
2023-05-12,189,0.01844,355
2023-05-12,217,0.01745,363
2023-05-12,231,0.01693,364
2023-05-12,252,0.01627,365
2023-05-12,308,0.01516,375
2023-05-12,321,0.01493,385
2023-05-12,406,0.01383,390
2023-05-12,588,0.01277,405
2023-05-12,616,0.01246,405
2023-05-12,770,0.01202,410
2023-05-15,0,3.06831,327
2023-05-15,1,0.33207,327
2023-05-15,2,0.23069,327
2023-05-15,3,0.18246,328
2023-05-15,4,0.15588,327.5
2023-05-15,7,0.13364,328
2023-05-15,8,0.12,328
2023-05-15,9,0.10763,329
2023-05-15,10,0.09892,329
2023-05-15,11,0.09245,329
2023-05-15,18,0.07139,331
2023-05-15,25,0.0599,332
2023-05-15,32,0.0503,333
2023-05-15,39,0.04568,332.5
2023-05-15,46,0.04149,335
2023-05-15,67,0.0337,338
2023-05-15,95,0.02729,344
2023-05-15,123,0.02381,347
2023-05-15,137,0.02234,348
2023-05-15,158,0.02063,350
2023-05-15,186,0.01895,360
2023-05-15,214,0.01788,362
2023-05-15,228,0.0174,366
2023-05-15,249,0.01677,370
2023-05-15,305,0.01551,380
2023-05-15,318,0.01526,380
2023-05-15,403,0.01387,385
2023-05-15,585,0.01261,405
2023-05-15,613,0.01231,405
2023-05-15,767,0.01129,415
2023-05-16,0,1.2983,327
2023-05-16,1,0.2998,328
2023-05-16,2,0.21299,328
2023-05-16,3,0.16824,328
2023-05-16,6,0.13891,328
2023-05-16,7,0.12337,329
2023-05-16,8,0.10985,329
2023-05-16,9,0.10062,329
2023-05-16,10,0.09363,330
2023-05-16,14,0.08694,330
2023-05-16,17,0.07126,331
2023-05-16,24,0.05992,332
2023-05-16,31,0.05032,334
2023-05-16,38,0.04611,334
2023-05-16,45,0.0419,336
2023-05-16,66,0.03388,340
2023-05-16,94,0.02742,344
2023-05-16,122,0.02388,349
2023-05-16,136,0.02246,351
2023-05-16,157,0.02087,355
2023-05-16,185,0.01923,360
2023-05-16,213,0.01846,371
2023-05-16,227,0.01788,377
2023-05-16,248,0.01728,380
2023-05-16,304,0.0159,378
2023-05-16,317,0.01609,385
2023-05-16,402,0.01469,390
2023-05-16,584,0.01311,400
2023-05-16,612,0.0128,400
2023-05-16,766,0.01222,410
2023-05-17,0,1.89962,331
2023-05-17,1,0.30267,332
2023-05-17,2,0.20595,332
2023-05-17,5,0.16329,332
2023-05-17,6,0.14261,332
2023-05-17,7,0.12487,332
2023-05-17,8,0.11249,332
2023-05-17,9,0.10463,333
2023-05-17,13,0.09579,334
2023-05-17,14,0.08881,334
2023-05-17,16,0.0767,334
2023-05-17,23,0.06381,335
2023-05-17,30,0.05328,337
2023-05-17,37,0.0482,338
2023-05-17,44,0.0438,339
2023-05-17,65,0.03518,343
2023-05-17,93,0.0281,345
2023-05-17,121,0.02463,356
2023-05-17,135,0.02322,353
2023-05-17,156,0.02129,355
2023-05-17,184,0.01959,360
2023-05-17,212,0.01836,369
2023-05-17,226,0.01796,368
2023-05-17,247,0.01721,375
2023-05-17,303,0.01647,385
2023-05-17,316,0.01572,385
2023-05-17,401,0.01476,390
2023-05-17,583,0.01338,400
2023-05-17,611,0.01376,405
2023-05-17,765,0.0121,415
2023-05-18,0,0.79817,337
2023-05-18,1,0.23759,338
2023-05-18,4,0.16845,338
2023-05-18,5,0.14028,338
2023-05-18,6,0.12148,338
2023-05-18,7,0.10987,339
2023-05-18,8,0.10123,339
2023-05-18,12,0.09155,339
2023-05-18,13,0.08553,340
2023-05-18,14,0.08072,340
2023-05-18,15,0.07457,341
2023-05-18,22,0.06211,341
2023-05-18,29,0.0524,342
2023-05-18,36,0.04746,343
2023-05-18,43,0.04326,344
2023-05-18,64,0.03512,346
2023-05-18,92,0.02828,353
2023-05-18,120,0.02455,359
2023-05-18,134,0.02302,358
2023-05-18,155,0.02125,360
2023-05-18,183,0.0195,370
2023-05-18,211,0.01838,370
2023-05-18,225,0.01793,377
2023-05-18,246,0.01723,375
2023-05-18,302,0.01609,395
2023-05-18,315,0.0158,390
2023-05-18,400,0.01421,395
2023-05-18,582,0.01307,415
2023-05-18,610,0.01294,415
2023-05-18,764,0.01222,415
2023-05-19,0,0.57763,327
2023-05-19,3,0.25176,336
2023-05-19,4,0.1812,337
2023-05-19,5,0.1456,337
2023-05-19,6,0.12435,337
2023-05-19,7,0.11149,338
2023-05-19,11,0.09786,338
2023-05-19,12,0.09049,338
2023-05-19,13,0.08426,339
2023-05-19,14,0.0773,339
2023-05-19,21,0.06293,340
2023-05-19,28,0.05215,341
2023-05-19,35,0.04724,342
2023-05-19,42,0.04303,344
2023-05-19,63,0.03455,346
2023-05-19,91,0.02771,351
2023-05-19,119,0.02419,356
2023-05-19,133,0.02259,356
2023-05-19,154,0.02094,365
2023-05-19,182,0.01917,365
2023-05-19,210,0.01809,375
2023-05-19,224,0.01763,377
2023-05-19,245,0.01693,380
2023-05-19,301,0.0157,390
2023-05-19,314,0.01544,390
2023-05-19,399,0.01487,400
2023-05-19,581,0.01321,410
2023-05-19,609,0.01288,410
2023-05-19,763,0.01254,420
2023-05-22,0,1.33939,338
2023-05-22,1,0.26702,338
2023-05-22,2,0.18209,338
2023-05-22,3,0.14984,338
2023-05-22,4,0.1286,339
2023-05-22,8,0.11009,339
2023-05-22,9,0.1002,339
2023-05-22,10,0.09183,339
2023-05-22,11,0.08319,340
2023-05-22,18,0.06628,341
2023-05-22,25,0.05423,343
2023-05-22,32,0.04936,343
2023-05-22,39,0.04472,344
2023-05-22,60,0.03569,348
2023-05-22,88,0.02868,354
2023-05-22,116,0.02495,358
2023-05-22,130,0.02318,357
2023-05-22,151,0.0215,360
2023-05-22,179,0.01965,370
2023-05-22,207,0.01856,377
2023-05-22,221,0.0181,378
2023-05-22,242,0.01735,375
2023-05-22,298,0.01614,385
2023-05-22,311,0.01575,380
2023-05-22,396,0.01458,400
2023-05-22,578,0.01314,415
2023-05-22,606,0.01317,415
2023-05-22,760,0.01272,420
2023-05-23,0,1.2199,333
2023-05-23,1,0.25317,334
2023-05-23,2,0.17734,334
2023-05-23,3,0.14289,334
2023-05-23,7,0.11595,335
2023-05-23,8,0.10271,335
2023-05-23,9,0.09282,336
2023-05-23,10,0.08312,336
2023-05-23,13,0.07761,336
2023-05-23,14,0.07403,336
2023-05-23,17,0.06462,337
2023-05-23,24,0.05261,339
2023-05-23,31,0.04755,340
2023-05-23,38,0.04315,340
2023-05-23,59,0.03463,343
2023-05-23,87,0.028,349
2023-05-23,115,0.02434,356
2023-05-23,129,0.02286,356
2023-05-23,150,0.02125,360
2023-05-23,178,0.01944,365
2023-05-23,206,0.01834,368
2023-05-23,220,0.0178,374
2023-05-23,241,0.01726,385
2023-05-23,297,0.01614,390
2023-05-23,310,0.0158,390
2023-05-23,395,0.01478,395
2023-05-23,577,0.01368,410
2023-05-23,605,0.01294,405
2023-05-23,759,0.01277,415
2023-05-24,0,0.57054,332
2023-05-24,1,0.20515,332
2023-05-24,2,0.15004,332
2023-05-24,6,0.11695,332
2023-05-24,7,0.1019,333
2023-05-24,8,0.08952,333
2023-05-24,9,0.08006,334
2023-05-24,12,0.07407,334
2023-05-24,13,0.07014,335
2023-05-24,14,0.06706,335
2023-05-24,16,0.06126,335
2023-05-24,23,0.0502,337
2023-05-24,30,0.04553,338
2023-05-24,37,0.04124,339
2023-05-24,58,0.03345,343
2023-05-24,86,0.02691,346
2023-05-24,114,0.02366,350
2023-05-24,128,0.02216,353
2023-05-24,149,0.0206,355
2023-05-24,177,0.01889,365
2023-05-24,205,0.01778,362
2023-05-24,219,0.01725,369
2023-05-24,240,0.01671,370
2023-05-24,296,0.01546,390
2023-05-24,309,0.01521,380
2023-05-24,394,0.01465,395
2023-05-24,576,0.01286,405
2023-05-24,604,0.01323,410
2023-05-24,758,0.01203,415
2023-05-25,0,1.37108,340
2023-05-25,1,0.20608,340
2023-05-25,5,0.13089,340
2023-05-25,6,0.10967,340
2023-05-25,7,0.09579,341
2023-05-25,8,0.08438,341
2023-05-25,11,0.07764,342
2023-05-25,12,0.0732,342
2023-05-25,13,0.06959,342
2023-05-25,14,0.0649,345
2023-05-25,15,0.06312,343
2023-05-25,22,0.05059,344
2023-05-25,29,0.04605,346
2023-05-25,36,0.04194,346
2023-05-25,43,0.03842,345
2023-05-25,57,0.0335,349
2023-05-25,85,0.027,354
2023-05-25,113,0.02351,360
2023-05-25,127,0.02202,360
2023-05-25,148,0.02041,365
2023-05-25,176,0.01877,370
2023-05-25,204,0.0176,374
2023-05-25,218,0.01716,374
2023-05-25,239,0.01653,375
2023-05-25,295,0.01528,390
2023-05-25,308,0.01503,395
2023-05-25,393,0.01443,410
2023-05-25,575,0.01269,415
2023-05-25,603,0.01261,415
2023-05-25,757,0.01177,425
2023-05-26,0,1.0065,348
2023-05-26,4,0.15817,348
2023-05-26,5,0.11609,349
2023-05-26,6,0.10028,349
2023-05-26,7,0.0865,350
2023-05-26,10,0.07854,350
2023-05-26,11,0.07272,350
2023-05-26,12,0.06843,350
2023-05-26,13,0.06463,350
2023-05-26,14,0.06156,351
2023-05-26,21,0.04862,353
2023-05-26,28,0.0442,354
2023-05-26,35,0.04008,354
2023-05-26,42,0.03715,356
2023-05-26,56,0.03213,358
2023-05-26,84,0.02603,364
2023-05-26,112,0.02268,369
2023-05-26,126,0.02125,370
2023-05-26,147,0.01979,375
2023-05-26,175,0.01817,380
2023-05-26,203,0.0172,385
2023-05-26,217,0.01683,390
2023-05-26,238,0.01603,385
2023-05-26,294,0.01488,395
2023-05-26,307,0.01466,410
2023-05-26,392,0.01401,415
2023-05-26,574,0.01258,425
2023-05-26,602,0.01272,430
2023-05-26,756,0.0116,435
2023-05-30,0,2.62695,350
2023-05-30,1,0.19158,350
2023-05-30,2,0.13148,350
2023-05-30,3,0.10522,350
2023-05-30,6,0.09065,350
2023-05-30,7,0.08261,351
2023-05-30,8,0.07599,351
2023-05-30,9,0.07078,351
2023-05-30,10,0.06662,351
2023-05-30,13,0.06236,352
2023-05-30,14,0.05812,352
2023-05-30,17,0.04981,353
2023-05-30,24,0.04471,354
2023-05-30,31,0.04001,356
2023-05-30,38,0.03691,355
2023-05-30,52,0.03157,357
2023-05-30,80,0.02523,364
2023-05-30,108,0.02188,368
2023-05-30,122,0.02056,369
2023-05-30,143,0.01914,375
2023-05-30,171,0.0176,380
2023-05-30,199,0.01658,385
2023-05-30,213,0.01612,385
2023-05-30,234,0.01557,385
2023-05-30,290,0.01432,395
2023-05-30,303,0.01406,395
2023-05-30,388,0.01334,420
2023-05-30,570,0.01205,430
2023-05-30,598,0.01189,430
2023-05-30,752,0.01108,445
2023-05-31,0,1.54326,327
2023-05-31,1,0.21553,348
2023-05-31,2,0.13291,348
2023-05-31,5,0.10683,348
2023-05-31,6,0.09491,348
2023-05-31,7,0.08606,348
2023-05-31,8,0.07893,349
2023-05-31,9,0.07352,349
2023-05-31,12,0.06826,348
2023-05-31,13,0.06323,348
2023-05-31,14,0.05704,349
2023-05-31,16,0.05292,350
2023-05-31,23,0.04633,350
2023-05-31,30,0.04107,352
2023-05-31,37,0.03813,353
2023-05-31,51,0.03248,356
2023-05-31,79,0.02554,362
2023-05-31,107,0.02225,369
2023-05-31,121,0.02096,369
2023-05-31,142,0.01919,370
2023-05-31,170,0.01783,375
2023-05-31,198,0.01657,379
2023-05-31,212,0.01617,378
2023-05-31,233,0.01583,390
2023-05-31,289,0.01462,400
2023-05-31,302,0.01465,410
2023-05-31,387,0.01372,415
2023-05-31,569,0.01273,430
2023-05-31,597,0.01243,430
2023-05-31,751,0.01128,435
2023-06-01,0,0.69989,352
2023-06-01,1,0.17871,352
2023-06-01,4,0.13128,352
2023-06-01,5,0.11366,352
2023-06-01,6,0.10113,352
2023-06-01,7,0.09169,353
2023-06-01,8,0.08445,353
2023-06-01,11,0.07785,353
2023-06-01,12,0.07105,353
2023-06-01,13,0.06329,354
2023-06-01,14,0.06043,353
2023-06-01,15,0.05824,354
2023-06-01,22,0.05124,356
2023-06-01,29,0.04507,356
2023-06-01,36,0.04085,358
2023-06-01,43,0.03706,359
2023-06-01,50,0.0343,358
2023-06-01,78,0.02704,363
2023-06-01,106,0.02314,369
2023-06-01,120,0.02162,372
2023-06-01,141,0.02003,375
2023-06-01,169,0.0183,380
2023-06-01,197,0.01712,380
2023-06-01,211,0.01666,385
2023-06-01,232,0.01596,385
2023-06-01,288,0.01455,400
2023-06-01,301,0.01431,400
2023-06-01,386,0.01341,415
2023-06-01,568,0.01213,415
2023-06-01,596,0.01186,435
2023-06-01,750,0.01142,445
2023-06-02,0,1.41666,355
2023-06-02,3,0.21164,355
2023-06-02,4,0.1552,355
2023-06-02,5,0.12987,355
2023-06-02,6,0.11289,355
2023-06-02,7,0.10112,355
2023-06-02,10,0.0902,355
2023-06-02,11,0.08115,356
2023-06-02,12,0.07124,356
2023-06-02,13,0.06705,356
2023-06-02,14,0.06422,356
2023-06-02,21,0.05434,356
2023-06-02,28,0.04726,358
2023-06-02,35,0.04268,359
2023-06-02,42,0.03861,360
2023-06-02,49,0.03565,361
2023-06-02,77,0.02776,368
2023-06-02,105,0.02372,371
2023-06-02,119,0.02213,373
2023-06-02,140,0.02036,375
2023-06-02,168,0.01858,380
2023-06-02,196,0.0173,385
2023-06-02,210,0.01686,390
2023-06-02,231,0.01632,390
2023-06-02,287,0.01496,405
2023-06-02,300,0.01467,400
2023-06-02,385,0.0136,425
2023-06-02,567,0.01283,430
2023-06-02,595,0.01263,440
2023-06-02,749,0.01167,445
2023-06-05,0,1.8176,355
2023-06-05,1,0.22979,355
2023-06-05,2,0.15855,355
2023-06-05,3,0.13118,355
2023-06-05,4,0.11403,356
2023-06-05,7,0.1001,356
2023-06-05,8,0.08819,356
2023-06-05,9,0.0761,356
2023-06-05,10,0.07117,357
2023-06-05,11,0.06768,356
2023-06-05,18,0.05698,357
2023-06-05,25,0.04901,358
2023-06-05,32,0.04409,358
2023-06-05,39,0.03983,360
2023-06-05,46,0.03664,360
2023-06-05,74,0.02835,365
2023-06-05,102,0.0242,370
2023-06-05,116,0.02253,373
2023-06-05,137,0.02082,375
2023-06-05,165,0.01885,380
2023-06-05,193,0.01767,385
2023-06-05,207,0.01708,390
2023-06-05,228,0.01642,395
2023-06-05,284,0.01498,405
2023-06-05,297,0.01477,400
2023-06-05,382,0.01393,420
2023-06-05,564,0.01259,435
2023-06-05,592,0.01263,440
2023-06-05,746,0.01131,440
2023-06-06,0,0.95104,355
2023-06-06,1,0.26791,355
2023-06-06,2,0.18614,355
2023-06-06,3,0.14762,356
2023-06-06,6,0.12141,356
2023-06-06,7,0.10302,356
2023-06-06,8,0.08571,356
2023-06-06,9,0.07969,357
2023-06-06,10,0.07514,357
2023-06-06,14,0.07,356
2023-06-06,17,0.06268,357
2023-06-06,24,0.05329,358
2023-06-06,31,0.04784,359
2023-06-06,38,0.04297,360
2023-06-06,45,0.03957,361
2023-06-06,73,0.03019,365
2023-06-06,101,0.02564,372
2023-06-06,115,0.02374,374
2023-06-06,136,0.02183,380
2023-06-06,164,0.01988,380
2023-06-06,192,0.01853,385
2023-06-06,206,0.01793,390
2023-06-06,227,0.01732,390
2023-06-06,283,0.01584,405
2023-06-06,296,0.01573,410
2023-06-06,381,0.01476,420
2023-06-06,563,0.01289,430
2023-06-06,591,0.01306,430
2023-06-06,745,0.01236,435
2023-06-07,0,0.41263,348
2023-06-07,1,0.22559,349
2023-06-07,2,0.15636,349
2023-06-07,5,0.12593,349
2023-06-07,6,0.10442,350
2023-06-07,7,0.08688,349
2023-06-07,8,0.08043,351
2023-06-07,9,0.0755,349
2023-06-07,13,0.06964,349
2023-06-07,14,0.06691,349
2023-06-07,16,0.06169,351
2023-06-07,23,0.05215,351
2023-06-07,30,0.04694,352
2023-06-07,37,0.04221,352.5
2023-06-07,44,0.03901,355
2023-06-07,72,0.02983,359
2023-06-07,100,0.02553,363
2023-06-07,114,0.02368,365
2023-06-07,135,0.02178,370
2023-06-07,163,0.01998,376
2023-06-07,191,0.01849,377
2023-06-07,205,0.01794,378
2023-06-07,226,0.01735,383
2023-06-07,282,0.01581,396
2023-06-07,295,0.01553,400
2023-06-07,380,0.01444,415
2023-06-07,562,0.01313,425
2023-06-07,590,0.01325,430
2023-06-07,744,0.0124,435
2023-06-08,0,0.3929,353
2023-06-08,1,0.2244,353
2023-06-08,4,0.1522,353
2023-06-08,5,0.11698,353
2023-06-08,6,0.0915,354
2023-06-08,7,0.08392,355
2023-06-08,8,0.07829,355
2023-06-08,12,0.07189,353
2023-06-08,13,0.06896,355
2023-06-08,14,0.06594,355
2023-06-08,15,0.06357,355
2023-06-08,22,0.05361,356
2023-06-08,29,0.04858,356
2023-06-08,36,0.04356,359
2023-06-08,43,0.04019,358
2023-06-08,50,0.03583,360
2023-06-08,71,0.03028,364
2023-06-08,99,0.02595,369
2023-06-08,113,0.024,372
2023-06-08,134,0.02201,375
2023-06-08,162,0.02006,375
2023-06-08,190,0.0186,384
2023-06-08,204,0.01807,385
2023-06-08,225,0.01746,389
2023-06-08,281,0.01591,401
2023-06-08,294,0.01557,400
2023-06-08,379,0.01422,410
2023-06-08,561,0.01252,420
2023-06-08,589,0.01294,435
2023-06-08,743,0.01214,435
2023-06-09,0,0.93433,355
2023-06-09,3,0.21569,354
2023-06-09,4,0.13345,355
2023-06-09,5,0.09691,355
2023-06-09,6,0.08793,355
2023-06-09,7,0.08242,355
2023-06-09,11,0.0747,355
2023-06-09,12,0.07143,355
2023-06-09,13,0.06824,355
2023-06-09,14,0.06556,355
2023-06-09,21,0.05436,357
2023-06-09,28,0.04849,358
2023-06-09,35,0.04361,358
2023-06-09,42,0.04023,361
2023-06-09,49,0.03609,362
2023-06-09,70,0.03054,364
2023-06-09,98,0.02584,370
2023-06-09,112,0.02403,372
2023-06-09,133,0.02212,375
2023-06-09,161,0.02008,380
2023-06-09,189,0.01863,386
2023-06-09,203,0.01801,385
2023-06-09,224,0.01747,388
2023-06-09,280,0.01581,400
2023-06-09,293,0.01541,400
2023-06-09,378,0.01411,410
2023-06-09,560,0.01256,435
2023-06-09,588,0.01258,435
2023-06-09,742,0.01173,445
2023-06-12,0,0.97506,361
2023-06-12,1,0.1423,361
2023-06-12,2,0.09582,361
2023-06-12,3,0.08494,361
2023-06-12,4,0.07876,362
2023-06-12,8,0.07175,361
2023-06-12,9,0.06852,362
2023-06-12,10,0.06539,361
2023-06-12,11,0.06293,361
2023-06-12,14,0.05965,361
2023-06-12,18,0.05184,364
2023-06-12,25,0.04598,364
2023-06-12,32,0.04159,364
2023-06-12,39,0.03844,365
2023-06-12,46,0.03462,366
2023-06-12,67,0.02976,371
2023-06-12,95,0.02516,373
2023-06-12,109,0.02342,377
2023-06-12,130,0.02174,380
2023-06-12,158,0.01964,385
2023-06-12,186,0.01847,392
2023-06-12,200,0.01781,390
2023-06-12,221,0.01702,393
2023-06-12,277,0.01546,401
2023-06-12,290,0.01512,400
2023-06-12,375,0.01415,425
2023-06-12,557,0.01242,430
2023-06-12,585,0.01193,440
2023-06-12,739,0.01124,455
2023-06-13,0,0.57296,363
2023-06-13,1,0.13364,364
2023-06-13,2,0.10784,364
2023-06-13,3,0.0947,364
2023-06-13,7,0.0807,364
2023-06-13,8,0.07494,364
2023-06-13,9,0.07076,364
2023-06-13,10,0.06694,365
2023-06-13,13,0.06296,364
2023-06-13,14,0.06051,365
2023-06-13,17,0.05368,364
2023-06-13,24,0.04839,366
2023-06-13,31,0.04322,366
2023-06-13,38,0.03974,368
2023-06-13,45,0.03549,370
2023-06-13,66,0.02968,373
2023-06-13,94,0.0255,377
2023-06-13,108,0.02361,380
2023-06-13,129,0.02153,385
2023-06-13,157,0.01975,392
2023-06-13,185,0.01833,393
2023-06-13,199,0.01768,390
2023-06-13,220,0.01731,398
2023-06-13,276,0.01568,403
2023-06-13,289,0.01539,405
2023-06-13,374,0.014,430
2023-06-13,556,0.01237,440
2023-06-13,584,0.01241,445
2023-06-13,738,0.01144,450
2023-06-14,0,1.40093,366
2023-06-14,1,0.1784,366
2023-06-14,2,0.12848,366
2023-06-14,6,0.10145,366
2023-06-14,7,0.09086,366
2023-06-14,8,0.08222,366
2023-06-14,9,0.07616,366
2023-06-14,12,0.07041,366
2023-06-14,13,0.06609,366
2023-06-14,14,0.06283,367
2023-06-14,16,0.05703,368
2023-06-14,23,0.05056,368
2023-06-14,30,0.04439,368
2023-06-14,37,0.04061,371
2023-06-14,44,0.03541,372
2023-06-14,65,0.02982,375
2023-06-14,93,0.02537,379
2023-06-14,107,0.02372,380
2023-06-14,128,0.02152,385
2023-06-14,156,0.0194,388
2023-06-14,184,0.01819,399
2023-06-14,198,0.01766,400
2023-06-14,219,0.01691,400
2023-06-14,275,0.01525,405
2023-06-14,288,0.01496,410
2023-06-14,373,0.01391,425
2023-06-14,555,0.01221,440
2023-06-14,583,0.01176,435
2023-06-14,737,0.0112,445
2023-06-15,0,3.75347,359
2023-06-15,1,0.18682,370
2023-06-15,5,0.12089,369
2023-06-15,6,0.10023,369
2023-06-15,7,0.08662,370
2023-06-15,8,0.0775,370
2023-06-15,11,0.07084,370
2023-06-15,12,0.06652,370
2023-06-15,13,0.06239,370
2023-06-15,14,0.0588,370
2023-06-15,15,0.05541,370
2023-06-15,22,0.04786,372
2023-06-15,29,0.04203,373
2023-06-15,36,0.03811,374
2023-06-15,43,0.03376,375
2023-06-15,64,0.02795,379
2023-06-15,92,0.02381,381
2023-06-15,106,0.02218,385
2023-06-15,127,0.02043,390
